13332,Đoài Dương,Xã Đoài Dương,20
13333,Ea Phê,Xã Ea Phê,21
13335,Thuận Lợi,Xã Thuận Lợi,23
13336,Hội Cư,Xã Hội Cư,24
13337,Kông Chro,Xã Kông Chro,25
13338,Xuân Lộc,Xã Xuân Lộc,26
13339,Thái Ninh,Xã Thái Ninh,27
13340,Cà Ná,Xã Cà Ná,28
13342,Đạ Huoai,Xã Đạ Huoai,30
13343,Chi Lăng,Xã Chi Lăng,31
13344,Việt Hồng,Xã Việt Hồng,32
13345,Thiên Nhẫn,Xã Thiên Nhẫn,33
13346,Hồng Quang,Phường Hồng Quang,34
13347,Tam Sơn,Xã Tam Sơn,35
13348,Minh Long,Xã Minh Long,36
13349,Tiên Yên,Xã Tiên Yên,37
13350,Cam Lộ,Xã Cam Lộ,38
13351,Yên Châu,Xã Yên Châu,39
13352,Vĩnh Châu,Xã Vĩnh Châu,40
13353,Vạn Phú,Xã Vạn Phú,41
13354,Nghi Sơn,Phường Nghi Sơn,42
13355,Nghĩa Thuận,Xã Nghĩa Thuận,43
13356,Hưng Mỹ,Xã Hưng Mỹ,44
13579,Bình Minh,Xã Bình Minh,11
13580,Tân Tạo,Phường Tân Tạo,12
13581,Thượng Đức,Xã Thượng Đức,13
13582,Hà Bắc,Xã Hà Bắc,14
13583,Đại Thành,Phường Đại Thành,15
13585,Chợ Mới,Xã Chợ Mới,17
13586,Biển Động,Xã Biển Động,18
13587,Quách Phẩm,Xã Quách Phẩm,19
13588,Trùng Khánh,Xã Trùng Khánh,20
13589,Ea Kly,Xã Ea Kly,21
13591,Đồng Tâm,Xã Đồng Tâm,23
13592,Cái Bè,Xã Cái Bè,24
13593,Ya Ma,Xã Ya Ma,25
13594,Can Lộc,Xã Can Lộc,26
13595,Nam Thái Ninh,Xã Nam Thái Ninh,27
13596,Phước Hà,Xã Phước Hà,28
13598,Đạ Huoai 2,Xã Đạ Huoai 2,30
13599,Quan Sơn,Xã Quan Sơn,31
13600,Quy Mông,Xã Quy Mông,32
13601,Kim Liên,Xã Kim Liên,33
13602,Nam Trực,Xã Nam Trực,34
13603,Sông Lô,Xã Sông Lô,35
13604,Sơn Mai,Xã Sơn Mai,36
13605,Ba Chẽ,Xã Ba Chẽ,37
13606,Hiếu Giang,Xã Hiếu Giang,38
13607,Chiềng Hặc,Xã Chiềng Hặc,39
13608,Bình Hiệp,Xã Bình Hiệp,40
13609,Phú Xuyên,Xã Phú Xuyên,41
13610,Các Sơn,Xã Các Sơn,42
13611,Quản Bạ,Xã Quản Bạ,43
13612,Cầu Kè,Xã Cầu Kè,44
13835,Dân Hòa,Xã Dân Hòa,11
13836,Long Nguyên,Phường Long Nguyên,12
13837,Vu Gia,Xã Vu Gia,13
13838,Lai Khê,Xã Lai Khê,14
13839,Ngã Bảy,Phường Ngã Bảy,15
13841,Nhơn Mỹ,Xã Nhơn Mỹ,17
13842,Lục Ngạn,Xã Lục Ngạn,18
13843,Tân Ân,Xã Tân Ân,19
13844,Đàm Thủy,Xã Đàm Thủy,20
13845,Ea Kar,Xã Ea Kar,21
13847,Tân Lợi,Xã Tân Lợi,23
13848,Hiệp Đức,Xã Hiệp Đức,24
13849,Chư Krey,Xã Chư Krey,25
13850,Bắc Hồng Lĩnh,Phường Bắc Hồng Lĩnh,26
13851,Tây Thái Ninh,Xã Tây Thái Ninh,27
13852,Ninh Hải,Xã Ninh Hải,28
13854,Đạ Tẻh,Xã Đạ Tẻh,30
13855,Chiến Thắng,Xã Chiến Thắng,31
13856,Phong Hải,Xã Phong Hải,32
13857,Nghĩa Đàn,Xã Nghĩa Đàn,33
13858,Nam Minh,Xã Nam Minh,34
13859,Hải Lựu,Xã Hải Lựu,35
13860,Ba Vì,Xã Ba Vì,36
13861,Bình Liêu,Xã Bình Liêu,37
13862,La Lay,Xã La Lay,38
13863,Lóng Phiêng,Xã Lóng Phiêng,39
13864,Kiến Tường,Phường Kiến Tường,40
13865,Phổ Yên,Phường Phổ Yên,41
13866,Trường Lâm,Xã Trường Lâm,42
13867,Tùng Vài,Xã Tùng Vài,43
13868,Phong Thạnh,Xã Phong Thạnh,44
14091,Ba Đình,Phường Ba Đình,11
14092,Trừ Văn Thố,Xã Trừ Văn Thố,12
14093,Phú Thuận,Xã Phú Thuận,13
14094,An Hưng,Xã An Hưng,14
14095,Tân Bình,Xã Tân Bình,15
14097,Long Kiến,Xã Long Kiến,17
14098,Đèo Gia,Xã Đèo Gia,18
14099,Khánh Bình,Xã Khánh Bình,19
14100,Quang Long,Xã Quang Long,20
14101,Ea Ô,Xã Ea Ô,21
14103,Đồng Phú,Xã Đồng Phú,23
14104,Bình Phú,Xã Bình Phú,24
14105,SRó,Xã SRó,25
14106,Nam Hồng Lĩnh,Phường Nam Hồng Lĩnh,26
14107,Tây Thụy Anh,Xã Tây Thụy Anh,27
14108,Xuân Hải,Xã Xuân Hải,28
14110,Đạ Tẻh 2,Xã Đạ Tẻh 2,30
14111,Nhân Lý,Xã Nhân Lý,31
14112,Xuân Quang,Xã Xuân Quang,32
14113,Nghĩa Thọ,Xã Nghĩa Thọ,33
14114,Nam Đồng,Xã Nam Đồng,34
14115,Yên Lãng,Xã Yên Lãng,35
14116,Ba Tô,Xã Ba Tô,36
14118,Tà Rụt,Xã Tà Rụt,38
14119,Yên Sơn,Xã Yên Sơn,39
14120,Bình Hòa,Xã Bình Hòa,40
14121,Vạn Xuân,Phường Vạn Xuân,41
14122,Tống Sơn,Xã Tống Sơn,42
14123,Yên Cường,Xã Yên Cường,43
14124,An Phú Tân,Xã An Phú Tân,44
14347,Giảng Võ,Phường Giảng Võ,11
14348,Bến Cát,Phường Bến Cát,12
14349,Bến Giằng,Xã Bến Giằng,13
14350,An Quang,Xã An Quang,14
14351,Hòa An,Xã Hòa An,15
14353,Thoại Sơn,Xã Thoại Sơn,17
14354,Sơn Hải,Xã Sơn Hải,18
14355,Khánh Hưng,Xã Khánh Hưng,19
14356,Đình Phong,Xã Đình Phong,20
14357,Ea Knốp,Xã Ea Knốp,21
14359,Phước Sơn,Xã Phước Sơn,23
14360,Ngũ Hiệp,Xã Ngũ Hiệp,24
14361,Đăk Song,Xã Đăk Song,25
14362,Đức Thịnh,Xã Đức Thịnh,26
14363,Tiền Hải,Xã Tiền Hải,27
14364,Thuận Bắc,Xã Thuận Bắc,28
14366,Đạ Tẻh 3,Xã Đạ Tẻh 3,30
14367,Bằng Mạc,Xã Bằng Mạc,31
14368,Bảo Thắng,Xã Bảo Thắng,32
14369,Nghĩa Lâm,Xã Nghĩa Lâm,33
14370,Nam Ninh,Xã Nam Ninh,34
14371,Lập Thạch,Xã Lập Thạch,35
14372,Ba Dinh,Xã Ba Dinh,36
14374,Đakrông,Xã Đakrông,38
14375,Chiềng Mai,Xã Chiềng Mai,39
14376,Mộc Hóa,Xã Mộc Hóa,40
14377,Trung Thành,Phường Trung Thành,41
14378,Hà Long,Xã Hà Long,42
14379,Đường Hồng,Xã Đường Hồng,43
14380,Tam Ngãi,Xã Tam Ngãi,44
14603,Ngọc Hà,Phường Ngọc Hà,11
14604,Dầu Tiếng,Xã Dầu Tiếng,12
14605,Nam Giang,Xã Nam Giang,13
14606,An Trường,Xã An Trường,14
14607,Phương Bình,Xã Phương Bình,15
14609,Óc Eo,Xã Óc Eo,17
14610,Tân Sơn,Xã Tân Sơn,18
14611,Thới Bình,Xã Thới Bình,19
14613,Cư Yang,Xã Cư Yang,21
14615,Nghĩa Trung,Xã Nghĩa Trung,23
14616,Long Tiên,Xã Long Tiên,24
14617,Chơ Long,Xã Chơ Long,25
14618,Nghi Xuân,Xã Nghi Xuân,26
14619,Tây Tiền Hải,Xã Tây Tiền Hải,27
14620,Công Hải,Xã Công Hải,28
14622,Cát Tiên,Xã Cát Tiên,30
14623,Vạn Linh,Xã Vạn Linh,31
14624,Tằng Loỏng,Xã Tằng Loỏng,32
14625,Nghĩa Mai,Xã Nghĩa Mai,33
14626,Nam Hồng,Xã Nam Hồng,34
14627,Tiên Lữ,Xã Tiên Lữ,35
14628,Ba Tơ,Xã Ba Tơ,36
14630,Ba Lòng,Xã Ba Lòng,38
14631,Mai Sơn,Xã Mai Sơn,39
14632,Nhơn Hòa Lập,Xã Nhơn Hòa Lập,40
14633,Phúc Lộc,Xã Phúc Lộc,41
14634,Lĩnh Toại,Xã Lĩnh Toại,42
14635,Bắc Mê,Xã Bắc Mê,43
14636,Tiểu Cần,Xã Tiểu Cần,44
14859,Cầu Giấy,Phường Cầu Giấy,11
14860,Tân Khánh,Phường Tân Khánh,12
14861,Đắc Pring,Xã Đắc Pring,13
14862,Kiến Minh,Xã Kiến Minh,14
14863,Tân Phước Hưng,Xã Tân Phước Hưng,15
14865,Định Mỹ,Xã Định Mỹ,17
14866,Nam Dương,Xã Nam Dương,18
14867,Trí Phải,Xã Trí Phải,19
14869,Ea Păl,Xã Ea Păl,21
14871,Bù Đăng,Xã Bù Đăng,23
14872,Mỹ Thành,Xã Mỹ Thành,24
14873,Ayun Pa,Phường Ayun Pa,25
14874,Cổ Đạm,Xã Cổ Đạm,26
14875,Ái Quốc,Xã Ái Quốc,27
14876,Ninh Sơn,Xã Ninh Sơn,28
14878,Cát Tiên 2,Xã Cát Tiên 2,30
14879,Đồng Đăng,Xã Đồng Đăng,31
14880,Gia Phú,Xã Gia Phú,32
14881,Nghĩa Hưng,Xã Nghĩa Hưng,33
14882,Minh Tân,Xã Minh Tân,34
14883,Thái Hòa,Xã Thái Hòa,35
14884,Ba Vinh,Xã Ba Vinh,36
14886,Hướng Hiệp,Xã Hướng Hiệp,38
14887,Phiêng Pằn,Xã Phiêng Pằn,39
14888,Nhơn Ninh,Xã Nhơn Ninh,40
14889,Thượng Minh,Xã Thượng Minh,41
14890,Triệu Lộc,Xã Triệu Lộc,42
14891,Lao Chải,Xã Lao Chải,43
14892,Tân Hòa,Xã Tân Hòa,44
15115,Nghĩa Đô,Phường Nghĩa Đô,11
15116,Tân Uyên,Phường Tân Uyên,12
15117,La Dêê,Xã La Dêê,13
15118,Nghi Dương,Xã Nghi Dương,14
15119,Hiệp Hưng,Xã Hiệp Hưng,15
15121,Phú Hòa,Xã Phú Hòa,17
15122,Kiên Lao,Xã Kiên Lao,18
15123,Tân Lộc,Xã Tân Lộc,19
15125,M'Drắk,Xã M'Drắk,21
15127,Thọ Sơn,Xã Thọ Sơn,23
15128,Thạnh Phú,Xã Thạnh Phú,24
15129,Ia Rbol,Xã Ia Rbol,25
15130,Tiên Điền,Xã Tiên Điền,26
15131,Đồng Châu,Xã Đồng Châu,27
15132,Lâm Sơn,Xã Lâm Sơn,28
15134,Cát Tiên 3,Xã Cát Tiên 3,30
15135,Cao Lộc,Xã Cao Lộc,31
15136,Cam Đường,Phường Cam Đường,32
15137,Nghĩa Khánh,Xã Nghĩa Khánh,33
15138,Hiển Khánh,Xã Hiển Khánh,34
15139,Liên Hòa,Xã Liên Hòa,35
15140,Ba Động,Xã Ba Động,36
15142,Hướng Lập,Xã Hướng Lập,38
15143,Chiềng Mung,Xã Chiềng Mung,39
15144,Tân Thạnh,Xã Tân Thạnh,40
15145,Đồng Phúc,Xã Đồng Phúc,41
15146,Đông Thành,Xã Đông Thành,42
15147,Thanh Thủy,Xã Thanh Thủy,43
15148,Hùng Hòa,Xã Hùng Hòa,44
15371,Phù Đổng,Xã Phù Đổng,11
15372,Phước Hòa,Xã Phước Hòa,12
15373,La Êê,Xã La Êê,13
15374,Tiên Lãng,Xã Tiên Lãng,14
15375,Phụng Hiệp,Xã Phụng Hiệp,15
15377,Vĩnh Trạch,Xã Vĩnh Trạch,17
15378,Chũ,Phường Chũ,18
15379,Biển Bạch,Xã Biển Bạch,19
15381,Ea Riêng,Xã Ea Riêng,21
15383,Đak Nhau,Xã Đak Nhau,23
15384,Mỹ Phước Tây,Phường Mỹ Phước Tây,24
15385,Ia Sao,Xã Ia Sao,25
15386,Đức Thọ,Xã Đức Thọ,26
15387,Đông Tiền Hải,Xã Đông Tiền Hải,27
15388,Anh Dũng,Xã Anh Dũng,28
15390,Đắk Wil,Xã Đắk Wil,30
15391,Công Sơn,Xã Công Sơn,31
15392,Lào Cai,Phường Lào Cai,32
15393,Nghĩa Lộc,Xã Nghĩa Lộc,33
15394,Vụ Bản,Xã Vụ Bản,34
15395,Hợp Lý,Xã Hợp Lý,35
15396,Đặng Thùy Trâm,Xã Đặng Thùy Trâm,36
15398,Hướng Phùng,Xã Hướng Phùng,38
15399,Phiêng Cằm,Xã Phiêng Cằm,39
15400,Bình Thành,Xã Bình Thành,40
15401,Bằng Vân,Xã Bằng Vân,41
15402,Hậu Lộc,Xã Hậu Lộc,42
15403,Phú Linh,Xã Phú Linh,43
15404,Tập Ngãi,Xã Tập Ngãi,44
15627,Hoài Đức,Xã Hoài Đức,11
15628,Chánh Hiệp,Phường Chánh Hiệp,12
15629,Sông Vàng,Xã Sông Vàng,13
15630,Chấn Hưng,Xã Chấn Hưng,14
15631,Thạnh Hòa,Xã Thạnh Hòa,15
15633,Tây Phú,Xã Tây Phú,17
15634,Phượng Sơn,Phường Phượng Sơn,18
15635,Tam Giang,Xã Tam Giang,19
15637,Cư M'ta,Xã Cư M'ta,21
15639,Bom Bo,Xã Bom Bo,23
15640,Thanh Hòa,Phường Thanh Hòa,24
15641,Phú Thiện,Xã Phú Thiện,25
15642,Đức Quang,Xã Đức Quang,26
15643,Nam Cường,Xã Nam Cường,27
15644,Mỹ Sơn,Xã Mỹ Sơn,28
15646,Nam Dong,Xã Nam Dong,30
15647,Ba Sơn,Xã Ba Sơn,31
15648,Cốc San,Xã Cốc San,32
15649,Nghi Lộc,Xã Nghi Lộc,33
15650,Liên Minh,Xã Liên Minh,34
15651,Sơn Đông,Xã Sơn Đông,35
15652,Bình Sơn,Xã Bình Sơn,36
15654,Khe Sanh,Xã Khe Sanh,38
15655,Mường Chanh,Xã Mường Chanh,39
15656,Thạnh Phước,Xã Thạnh Phước,40
15657,Bằng Thành,Xã Bằng Thành,41
15658,Hoa Lộc,Xã Hoa Lộc,42
15659,Linh Hồ,Xã Linh Hồ,43
15660,Cầu Ngang,Xã Cầu Ngang,44
15883,An Khánh,Xã An Khánh,11
15884,Thới Hòa,Phường Thới Hòa,12
15885,Sông Kôn,Xã Sông Kôn,13
15886,Hùng Thắng,Xã Hùng Thắng,14
15887,Bình Thủy,Phường Bình Thủy,15
15889,Thổ Châu,Đặc Khu Thổ Châu,17
15890,Lục Sơn,Xã Lục Sơn,18
15891,Cái Đôi Vàm,Xã Cái Đôi Vàm,19
15893,Krông Á,Xã Krông Á,21
15895,Long Bình,Phường Long Bình,23
15896,Cai Lậy,Phường Cai Lậy,24
15897,Chư A Thai,Xã Chư A Thai,25
15898,Hương Khê,Xã Hương Khê,26
15899,Hưng Phú,Xã Hưng Phú,27
15900,Bác Ái Đông,Xã Bác Ái Đông,28
15902,Cư Jút,Xã Cư Jút,30
15903,Tam Thanh,Phường Tam Thanh,31
15904,Hợp Thành,Xã Hợp Thành,32
15905,Phúc Lộc,Xã Phúc Lộc,33
15906,Ý Yên,Xã Ý Yên,34
15907,Tam Đảo,Xã Tam Đảo,35
15908,Kon Tum,Phường Kon Tum,36
15910,Tân Lập,Xã Tân Lập,38
15911,Tà Hộc,Xã Tà Hộc,39
15912,Thạnh Hóa,Xã Thạnh Hóa,40
15913,Nghiên Loan,Xã Nghiên Loan,41
15914,Nga Sơn,Xã Nga Sơn,42
15915,Bạch Ngọc,Xã Bạch Ngọc,43
15916,Mỹ Long,Xã Mỹ Long,44
16139,Phúc Sơn,Xã Phúc Sơn,11
16140,Tây Nam,Phường Tây Nam,12
16141,Đông Giang,Xã Đông Giang,13
16142,Vĩnh Bảo,Xã Vĩnh Bảo,14
16143,Thốt Nốt,Phường Thốt Nốt,15
16145,Rạch Giá,Phường Rạch Giá,17
16146,Trường Sơn,Xã Trường Sơn,18
16147,Nguyễn Việt Khái,Xã Nguyễn Việt Khái,19
16149,Cư Prao,Xã Cư Prao,21
16151,Trảng Dài,Phường Trảng Dài,23
16152,Nhị Quý,Phường Nhị Quý,24
16153,Ia Hiao,Xã Ia Hiao,25
16154,Gia Hanh,Xã Gia Hanh,26
16155,Đông Quan,Xã Đông Quan,27
16156,Bác Ái,Xã Bác Ái,28
16158,Thuận An,Xã Thuận An,30
16159,Lương Văn Tri,Phường Lương Văn Tri,31
16160,Mường Hum,Xã Mường Hum,32
16161,Đông Lộc,Xã Đông Lộc,33
16162,Yên Đồng,Xã Yên Đồng,34
16163,Đại Đình,Xã Đại Đình,35
16164,Đăk Cấm,Phường Đăk Cấm,36
16166,Lao Bảo,Xã Lao Bảo,38
16167,Chiềng Sung,Xã Chiềng Sung,39
16168,Tân Tây,Xã Tân Tây,40
16169,Cao Minh,Xã Cao Minh,41
16170,Nga Thắng,Xã Nga Thắng,42
16171,Tân Quang,Xã Tân Quang,43
16172,Vinh Kim,Xã Vinh Kim,44
16395,Sơn Đồng,Xã Sơn Đồng,11
16396,Thanh An,Xã Thanh An,12
16397,Bến Hiên,Xã Bến Hiên,13
16398,Nguyễn Bỉnh Khiêm,Xã Nguyễn Bỉnh Khiêm,14
16399,Thuận Hưng,Phường Thuận Hưng,15
16401,Hà Tiên,Phường Hà Tiên,17
16402,Cẩm Lý,Xã Cẩm Lý,18
16403,Phú Tân,Xã Phú Tân,19
16405,Hòa Sơn,Xã Hòa Sơn,21
16407,Hố Nai,Phường Hố Nai,23
16408,Tân Phú,Xã Tân Phú,24
16409,Pờ Tó,Xã Pờ Tó,25
16410,Trường Lưu,Xã Trường Lưu,26
16411,Nam Tiên Hưng,Xã Nam Tiên Hưng,27
16412,Bác Ái Tây,Xã Bác Ái Tây,28
16414,Đức Lập,Xã Đức Lập,30
16415,Kỳ Lừa,Phường Kỳ Lừa,31
16416,Dền Sáng,Xã Dền Sáng,32
16417,Trung Lộc,Xã Trung Lộc,33
16418,Yên Cường,Xã Yên Cường,34
16419,Tam Dương,Xã Tam Dương,35
16420,Đăk Bla,Phường Đăk Bla,36
16422,Lìa,Xã Lìa,38
16423,Bó Sinh,Xã Bó Sinh,39
16424,Mỹ An,Xã Mỹ An,40
16425,Ba Bể,Xã Ba Bể,41
16426,Hồ Vương,Xã Hồ Vương,42
16427,Đồng Tâm,Xã Đồng Tâm,43
16428,Nhị Trường,Xã Nhị Trường,44
16651,Chuyên Mỹ,Xã Chuyên Mỹ,11
16652,Tân Nhựt,Xã Tân Nhựt,12
16653,Avương,Xã Avương,13
16654,Vĩnh Hải,Xã Vĩnh Hải,14
16655,Phú Tâm,Xã Phú Tâm,15
16657,Tô Châu,Phường Tô Châu,17
16658,Đông Phú,Xã Đông Phú,18
16661,Dang Kang,Xã Dang Kang,21
16663,Long Hưng,Phường Long Hưng,23
16664,Tân Phước 1,Xã Tân Phước 1,24
16665,Ia Pa,Xã Ia Pa,25
16666,Hồng Lộc,Xã Hồng Lộc,26
16667,Tiên Hưng,Xã Tiên Hưng,27
16668,Đông Hải,Phường Đông Hải,28
16670,Đắk Mil,Xã Đắk Mil,30
16671,Đông Kinh,Phường Đông Kinh,31
16672,Y Tý,Xã Y Tý,32
16673,Thần Lĩnh,Xã Thần Lĩnh,33
16674,Vạn Thắng,Xã Vạn Thắng,34
16675,Hội Thịnh,Xã Hội Thịnh,35
16676,Ngọk Bay,Xã Ngọk Bay,36
16678,A Dơi,Xã A Dơi,38
16679,Chiềng Khương,Xã Chiềng Khương,39
16680,Tân Long,Xã Tân Long,40
16681,Chợ Rã,Xã Chợ Rã,41
16682,Tân Tiến,Xã Tân Tiến,42
16683,Liên Hiệp,Xã Liên Hiệp,43
16684,Hiệp Mỹ,Xã Hiệp Mỹ,44
16907,Vĩnh Tuy,Phường Vĩnh Tuy,11
16908,Dĩ An,Phường Dĩ An,12
16909,Tây Giang,Xã Tây Giang,13
16910,Vĩnh Hòa,Xã Vĩnh Hòa,14
16911,An Ninh,Xã An Ninh,15
16913,Giang Thành,Xã Giang Thành,17
16914,Nghĩa Phương,Xã Nghĩa Phương,18
16917,Krông Bông,Xã Krông Bông,21
16919,Đại Phước,Xã Đại Phước,23
16920,Tân Phước 2,Xã Tân Phước 2,24
16921,Ia Tul,Xã Ia Tul,25
16922,Lộc Hà,Xã Lộc Hà,26
16923,Hưng Hà,Xã Hưng Hà,27
16926,Đắk Sắk,Xã Đắk Sắk,30
16928,A Mú Sung,Xã A Mú Sung,32
16929,Hải Lộc,Xã Hải Lộc,33
16930,Vũ Dương,Xã Vũ Dương,34
16931,Hoàng An,Xã Hoàng An,35
16932,Ia Chim,Xã Ia Chim,36
16934,Đông Hà,Phường Đông Hà,38
16935,Mường Hung,Xã Mường Hung,39
16936,Mỹ Quý,Xã Mỹ Quý,40
16937,Ngân Sơn,Xã Ngân Sơn,41
16938,Nga An,Xã Nga An,42
16939,Bằng Hành,Xã Bằng Hành,43
16940,Trà Cú,Xã Trà Cú,44
17163,Hồng Hà,Phường Hồng Hà,11
17164,Tân Đông Hiệp,Phường Tân Đông Hiệp,12
17165,Hùng Sơn,Xã Hùng Sơn,13
17166,Vĩnh Thịnh,Xã Vĩnh Thịnh,14
17167,Thuận Hòa,Xã Thuận Hòa,15
17169,Vĩnh Điều,Xã Vĩnh Điều,17
17170,Lục Nam,Xã Lục Nam,18
17173,Yang Mao,Xã Yang Mao,21
17175,Bình Phước,Phường Bình Phước,23
17176,Tân Phước 3,Xã Tân Phước 3,24
17177,Phú Túc,Xã Phú Túc,25
17178,Mai Phụ,Xã Mai Phụ,26
17179,Tiên La,Xã Tiên La,27
17182,Nam Đà,Xã Nam Đà,30
17184,Trịnh Tường,Xã Trịnh Tường,32
17185,Văn Kiều,Xã Văn Kiều,33
17186,Tân Minh,Xã Tân Minh,34
17187,Tam Dương Bắc,Xã Tam Dương Bắc,35
17188,Đăk Rơ Wa,Xã Đăk Rơ Wa,36
17190,Nam Đông Hà,Phường Nam Đông Hà,38
17191,Chiềng Khoong,Xã Chiềng Khoong,39
17192,Đông Thành,Xã Đông Thành,40
17193,Nà Phặc,Xã Nà Phặc,41
17194,Ba Đình,Xã Ba Đình,42
17195,Bắc Quang,Xã Bắc Quang,43
17196,Đại An,Xã Đại An,44
17419,Cửa Nam,Phường Cửa Nam,11
17420,Phú Lợi,Phường Phú Lợi,12
17421,Hiệp Đức,Xã Hiệp Đức,13
17422,Vĩnh Thuận,Xã Vĩnh Thuận,14
17423,Hồ Đắc Kiện,Xã Hồ Đắc Kiện,15
17425,Hòn Đất,Xã Hòn Đất,17
17426,Bắc Lũng,Xã Bắc Lũng,18
17429,Cư Pui,Xã Cư Pui,21
17431,Đồng Xoài,Phường Đồng Xoài,23
17432,Hưng Thạnh,Xã Hưng Thạnh,24
17433,Ia Dreh,Xã Ia Dreh,25
17434,Tùng Lộc,Xã Tùng Lộc,26
17435,Lê Quý Đôn,Xã Lê Quý Đôn,27
17438,Krông Nô,Xã Krông Nô,30
17440,Bản Xèo,Xã Bản Xèo,32
17441,Tiền Phong,Xã Tiền Phong,33
17442,Phong Doanh,Xã Phong Doanh,34
17443,Vĩnh Tường,Xã Vĩnh Tường,35
17444,Đăk Pxi,Xã Đăk Pxi,36
17446,Triệu Phong,Xã Triệu Phong,38
17447,Mường Lầm,Xã Mường Lầm,39
17448,Đức Huệ,Xã Đức Huệ,40
17449,Hiệp Lực,Xã Hiệp Lực,41
17450,Hoằng Hóa,Xã Hoằng Hóa,42
17451,Hùng An,Xã Hùng An,43
17452,Lưu Nghiệp Anh,Xã Lưu Nghiệp Anh,44
17675,Yên Nghĩa,Phường Yên Nghĩa,11
17676,Côn Đảo,Đặc Khu Côn Đảo,12
17677,Việt An,Xã Việt An,13
17678,Bạch Đằng,Phường Bạch Đằng,14
17679,Mỹ Tú,Xã Mỹ Tú,15
17681,Sơn Kiên,Xã Sơn Kiên,17
17682,Bảo Đài,Xã Bảo Đài,18
17685,Liên Sơn Lắk,Xã Liên Sơn Lắk,21
17687,Biên Hòa,Phường Biên Hòa,23
17688,Tân Hương,Xã Tân Hương,24
17689,Ia Rsai,Xã Ia Rsai,25
17690,Đồng Lộc,Xã Đồng Lộc,26
17691,Hồng Minh,Xã Hồng Minh,27
17694,Nâm Nung,Xã Nâm Nung,30
17696,Bát Xát,Xã Bát Xát,32
17697,Tri Lễ,Xã Tri Lễ,33
17698,Cổ Lễ,Xã Cổ Lễ,34
17699,Thổ Tang,Xã Thổ Tang,35
17700,Đăk Mar,Xã Đăk Mar,36
17702,Ái Tử,Xã Ái Tử,38
17703,Nậm Ty,Xã Nậm Ty,39
17704,An Ninh,Xã An Ninh,40
17705,Nam Cường,Xã Nam Cường,41
17706,Hoằng Tiến,Xã Hoằng Tiến,42
17707,Vĩnh Tuy,Xã Vĩnh Tuy,43
17708,Hàm Giang,Xã Hàm Giang,44
17931,Hồng Vân,Xã Hồng Vân,11
17932,Long Điền,Xã Long Điền,12
17933,Phước Trà,Xã Phước Trà,13
17934,Hải Dương,Phường Hải Dương,14
17935,Long Hưng,Xã Long Hưng,15
17937,Mỹ Thuận,Xã Mỹ Thuận,17
17938,Lạng Giang,Xã Lạng Giang,18
17941,Đắk Liêng,Xã Đắk Liêng,21
17943,Trấn Biên,Phường Trấn Biên,23
17944,Châu Thành,Xã Châu Thành,24
17945,Uar,Xã Uar,25
17947,Thần Khê,Xã Thần Khê,27
17950,Quảng Phú,Xã Quảng Phú,30
17952,Bảo Yên,Xã Bảo Yên,32
17953,Mường Quàng,Xã Mường Quàng,33
17954,Ninh Giang,Xã Ninh Giang,34
17955,Vĩnh Hưng,Xã Vĩnh Hưng,35
17956,Đăk Ui,Xã Đăk Ui,36
17958,Triệu Bình,Xã Triệu Bình,38
17959,Sông Mã,Xã Sông Mã,39
17960,Hiệp Hòa,Xã Hiệp Hòa,40
17961,Quảng Bạch,Xã Quảng Bạch,41
17962,Hoằng Thanh,Xã Hoằng Thanh,42
17963,Đồng Yên,Xã Đồng Yên,43
17964,Long Hiệp,Xã Long Hiệp,44
18187,Vĩnh Hưng,Phường Vĩnh Hưng,11
18188,Bình Hưng Hòa,Phường Bình Hưng Hòa,12
18189,Khâm Đức,Xã Khâm Đức,13
18190,Thành Đông,Phường Thành Đông,14
18191,Mỹ Hương,Xã Mỹ Hương,15
18193,Thạnh Lộc,Xã Thạnh Lộc,17
18194,Mỹ Thái,Xã Mỹ Thái,18
18197,Nam Ka,Xã Nam Ka,21
18199,Tam Hiệp,Phường Tam Hiệp,23
18200,Long Hưng,Xã Long Hưng,24
18201,Đak Đoa,Xã Đak Đoa,25
18203,Diên Hà,Xã Diên Hà,27
18206,Đắk Song,Xã Đắk Song,30
18208,Nghĩa Đô,Xã Nghĩa Đô,32
18209,Thông Thụ,Xã Thông Thụ,33
18210,Cát Thành,Xã Cát Thành,34
18211,Vĩnh An,Xã Vĩnh An,35
18212,Ngọk Réo,Xã Ngọk Réo,36
18214,Triệu Cơ,Xã Triệu Cơ,38
18215,Huổi Một,Xã Huổi Một,39
18216,Hậu Nghĩa,Xã Hậu Nghĩa,40
18217,Yên Thịnh,Xã Yên Thịnh,41
18218,Hoằng Lộc,Xã Hoằng Lộc,42
18219,Tiên Yên,Xã Tiên Yên,43
18220,Tập Sơn,Xã Tập Sơn,44
18443,Bồ Đề,Phường Bồ Đề,11
18444,Nhiêu Lộc,Phường Nhiêu Lộc,12
18445,Phước Năng,Xã Phước Năng,13
18446,Nam Đồng,Phường Nam Đồng,14
18447,Vĩnh Phước,Phường Vĩnh Phước,15
18449,Châu Thành,Xã Châu Thành,17
18450,Kép,Xã Kép,18
18453,Đắk Phơi,Xã Đắk Phơi,21
18455,Phước Bình,Phường Phước Bình,23
18456,Long Định,Xã Long Định,24
18457,Kon Gang,Xã Kon Gang,25
